"method","animal","dims","resolution","cluster","cell_count","silhouette_score","is_small_cluster","average_silhouette_score","cumulative_variance","n_DEGs"
"SCT","animal28",15,0.75,"10",780,0.258906796158308,FALSE,0.118780706527834,0.857824596828327,275
"SCT","animal28",15,0.75,"11",743,-0.0869281248271108,FALSE,0.118780706527834,0.857824596828327,14
"SCT","animal28",15,0.75,"12",470,-0.0250347549879618,FALSE,0.118780706527834,0.857824596828327,1442
"SCT","animal28",15,0.75,"13",445,-0.0377434367576707,FALSE,0.118780706527834,0.857824596828327,2255
"SCT","animal28",15,0.75,"14",322,-0.0144457839802105,FALSE,0.118780706527834,0.857824596828327,1034
"SCT","animal25",20,0.25,"0",2301,NA,FALSE,0.157456846600334,0.90041788246021,1054
"SCT","animal25",20,0.25,"1",2056,0.216718532345018,FALSE,0.157456846600334,0.90041788246021,373
"SCT","animal25",20,0.25,"2",894,0.117536805353687,FALSE,0.157456846600334,0.90041788246021,14
"SCT","animal25",20,0.25,"3",677,0.0260127510911902,FALSE,0.157456846600334,0.90041788246021,1045
"SCT","animal25",20,0.25,"4",633,0.139882702422416,FALSE,0.157456846600334,0.90041788246021,988
"SCT","animal25",20,0.25,"5",629,0.197084995260424,FALSE,0.157456846600334,0.90041788246021,940
"SCT","animal25",20,0.25,"6",571,0.214275199227472,FALSE,0.157456846600334,0.90041788246021,1780
"SCT","animal25",20,0.25,"7",262,0.0595265398456968,FALSE,0.157456846600334,0.90041788246021,367
"SCT","animal25",20,0.25,"8",213,0.239443683320431,FALSE,0.157456846600334,0.90041788246021,1809
"SCT","animal25",20,0.25,"9",107,0.337847076762651,FALSE,0.157456846600334,0.90041788246021,294
"SCT","animal25",20,0.25,"10",60,0.0923195977612611,TRUE,0.157456846600334,0.90041788246021,2686
"SCT","animal25",20,0.25,"11",49,0.203054668919163,TRUE,0.157456846600334,0.90041788246021,146
"SCT","animal25",20,0.25,"12",42,0.10856666483517,TRUE,0.157456846600334,0.90041788246021,NA
"SCT","animal25",20,0.25,"13",23,0.238592562380916,TRUE,0.157456846600334,0.90041788246021,NA
"SCT","animal26",20,0.25,"0",898,NA,FALSE,0.138138838437726,0.891478012218742,1487
"SCT","animal26",20,0.25,"1",609,0.100711207581501,FALSE,0.138138838437726,0.891478012218742,686
"SCT","animal26",20,0.25,"2",593,0.171929005558878,FALSE,0.138138838437726,0.891478012218742,913
"SCT","animal26",20,0.25,"3",523,-0.0188706881035708,FALSE,0.138138838437726,0.891478012218742,167
"SCT","animal26",20,0.25,"4",510,0.265150620724248,FALSE,0.138138838437726,0.891478012218742,2106
"SCT","animal26",20,0.25,"5",439,0.177462158148484,FALSE,0.138138838437726,0.891478012218742,901
"SCT","animal26",20,0.25,"6",393,-0.0428117217568945,FALSE,0.138138838437726,0.891478012218742,745
"SCT","animal26",20,0.25,"7",203,0.304115672267232,FALSE,0.138138838437726,0.891478012218742,261
"SCT","animal26",20,0.25,"8",67,0.23086662942151,TRUE,0.138138838437726,0.891478012218742,338
"SCT","animal27",20,0.25,"0",2325,NA,FALSE,0.170752516967087,0.862023797375189,6
"SCT","animal27",20,0.25,"1",1555,0.354246037864257,FALSE,0.170752516967087,0.862023797375189,1146
"SCT","animal27",20,0.25,"2",978,0.100913956508968,FALSE,0.170752516967087,0.862023797375189,223
"SCT","animal27",20,0.25,"3",347,-0.0895985872787361,FALSE,0.170752516967087,0.862023797375189,423
"SCT","animal27",20,0.25,"4",273,0.0547886541979867,FALSE,0.170752516967087,0.862023797375189,148
"SCT","animal27",20,0.25,"5",160,0.0703778608279596,FALSE,0.170752516967087,0.862023797375189,276
"SCT","animal27",20,0.25,"6",151,0.0398049321322094,FALSE,0.170752516967087,0.862023797375189,714
"SCT","animal27",20,0.25,"7",69,0.349813816136938,TRUE,0.170752516967087,0.862023797375189,145
"SCT","animal27",20,0.25,"8",29,0.0140166699893525,TRUE,0.170752516967087,0.862023797375189,453
"SCT","animal28",20,0.25,"0",5584,NA,FALSE,0.100501898593457,0.913550384256825,1191
"SCT","animal28",20,0.25,"1",3182,0.114503832941292,FALSE,0.100501898593457,0.913550384256825,301
"SCT","animal28",20,0.25,"2",2684,0.168384871929814,FALSE,0.100501898593457,0.913550384256825,448
"SCT","animal28",20,0.25,"3",1905,0.0527235918996395,FALSE,0.100501898593457,0.913550384256825,2240
"SCT","animal28",20,0.25,"4",1838,-0.0152435257736715,FALSE,0.100501898593457,0.913550384256825,1041
"SCT","animal28",20,0.25,"5",1627,0.134885283955179,FALSE,0.100501898593457,0.913550384256825,741
"SCT","animal28",20,0.25,"6",1234,0.0730469882597244,FALSE,0.100501898593457,0.913550384256825,544
"SCT","animal28",20,0.25,"7",772,0.158714178543481,FALSE,0.100501898593457,0.913550384256825,1850
"SCT","animal28",20,0.25,"8",423,-0.0642663565808451,FALSE,0.100501898593457,0.913550384256825,270
"SCT","animal28",20,0.25,"9",28,0.292288427166133,TRUE,0.100501898593457,0.913550384256825,15
"SCT","animal25",20,0.5,"0",2382,NA,FALSE,0.15317778591754,0.90041788246021,170
"SCT","animal25",20,0.5,"1",1786,0.208951859547515,FALSE,0.15317778591754,0.90041788246021,2935
"SCT","animal25",20,0.5,"2",700,0.0708902079282183,FALSE,0.15317778591754,0.90041788246021,14
"SCT","animal25",20,0.5,"3",631,0.132902643931832,FALSE,0.15317778591754,0.90041788246021,1039
"SCT","animal25",20,0.5,"4",630,0.208508060010711,FALSE,0.15317778591754,0.90041788246021,988
"SCT","animal25",20,0.5,"5",572,0.200773665454739,FALSE,0.15317778591754,0.90041788246021,699
"SCT","animal25",20,0.5,"6",319,0.0169024463149852,FALSE,0.15317778591754,0.90041788246021,195
"SCT","animal25",20,0.5,"7",316,0.243083546294357,FALSE,0.15317778591754,0.90041788246021,675
"SCT","animal25",20,0.5,"8",264,0.100727554059465,FALSE,0.15317778591754,0.90041788246021,1780
"SCT","animal25",20,0.5,"9",258,0.205831728844693,FALSE,0.15317778591754,0.90041788246021,1177
"SCT","animal25",20,0.5,"10",213,0.0851779919090089,FALSE,0.15317778591754,0.90041788246021,367
"SCT","animal25",20,0.5,"11",141,0.318491573560029,FALSE,0.15317778591754,0.90041788246021,1716
"SCT","animal25",20,0.5,"12",111,0.155433612239397,FALSE,0.15317778591754,0.90041788246021,294
"SCT","animal25",20,0.5,"13",69,0.0691431877307467,TRUE,0.15317778591754,0.90041788246021,2686
"SCT","animal25",20,0.5,"14",60,-0.042851351177914,TRUE,0.15317778591754,0.90041788246021,436
"SCT","animal25",20,0.5,"15",42,0.19940918795289,TRUE,0.15317778591754,0.90041788246021,146
"SCT","animal25",20,0.5,"16",23,0.232721188309325,TRUE,0.15317778591754,0.90041788246021,NA
"SCT","animal26",20,0.5,"0",897,NA,FALSE,0.159674711098431,0.891478012218742,1487
"SCT","animal26",20,0.5,"1",609,0.0987751367169803,FALSE,0.159674711098431,0.891478012218742,686
"SCT","animal26",20,0.5,"2",523,0.16912314913145,FALSE,0.159674711098431,0.891478012218742,913
"SCT","animal26",20,0.5,"3",510,0.263672253212742,FALSE,0.159674711098431,0.891478012218742,167
"SCT","animal26",20,0.5,"4",447,0.160802278136055,FALSE,0.159674711098431,0.891478012218742,2106
"SCT","animal26",20,0.5,"5",393,-0.0122556545296174,FALSE,0.159674711098431,0.891478012218742,745
"SCT","animal26",20,0.5,"6",234,0.286089100746262,FALSE,0.159674711098431,0.891478012218742,648
"SCT","animal26",20,0.5,"7",205,0.103705344516214,FALSE,0.159674711098431,0.891478012218742,934
"SCT","animal26",20,0.5,"8",191,0.0543400060378498,FALSE,0.159674711098431,0.891478012218742,257
"SCT","animal26",20,0.5,"9",146,0.366418626572527,FALSE,0.159674711098431,0.891478012218742,338
"SCT","animal26",20,0.5,"10",68,0.155129052361137,TRUE,0.159674711098431,0.891478012218742,NA
"SCT","animal26",20,0.5,"11",12,0.335959848048517,TRUE,0.159674711098431,0.891478012218742,NA
"SCT","animal27",20,0.5,"0",2102,NA,FALSE,0.147204438220673,0.862023797375189,6
"SCT","animal27",20,0.5,"1",1543,0.31542290721616,FALSE,0.147204438220673,0.862023797375189,1128
"SCT","animal27",20,0.5,"2",822,0.0731351837107181,FALSE,0.147204438220673,0.862023797375189,43
"SCT","animal27",20,0.5,"3",416,-0.0381166244055693,FALSE,0.147204438220673,0.862023797375189,418
"SCT","animal27",20,0.5,"4",279,0.00237194636516258,FALSE,0.147204438220673,0.862023797375189,979
"SCT","animal27",20,0.5,"5",166,0.0476841702430779,FALSE,0.147204438220673,0.862023797375189,149
"SCT","animal27",20,0.5,"6",162,0.108496928126872,FALSE,0.147204438220673,0.862023797375189,276
"SCT","animal27",20,0.5,"7",151,0.0325291726718571,FALSE,0.147204438220673,0.862023797375189,755
"SCT","animal27",20,0.5,"8",148,0.347518578917043,FALSE,0.147204438220673,0.862023797375189,142
"SCT","animal27",20,0.5,"9",69,0.119438418450847,TRUE,0.147204438220673,0.862023797375189,453
"SCT","animal27",20,0.5,"10",29,0.00631126087158778,TRUE,0.147204438220673,0.862023797375189,NA
"SCT","animal28",20,0.5,"0",3180,NA,FALSE,0.109694358009872,0.913550384256825,2747
"SCT","animal28",20,0.5,"1",3151,0.166372655113432,FALSE,0.109694358009872,0.913550384256825,300
"SCT","animal28",20,0.5,"2",2682,0.0444436430827338,FALSE,0.109694358009872,0.913550384256825,413
"SCT","animal28",20,0.5,"3",2460,0.0384393061267601,FALSE,0.109694358009872,0.913550384256825,265
"SCT","animal28",20,0.5,"4",1839,0.289152139942488,FALSE,0.109694358009872,0.913550384256825,2238
"SCT","animal28",20,0.5,"5",1575,0.123217004518504,FALSE,0.109694358009872,0.913550384256825,911
"SCT","animal28",20,0.5,"6",1199,0.0288808438651068,FALSE,0.109694358009872,0.913550384256825,771
"SCT","animal28",20,0.5,"7",1175,0.143612057783652,FALSE,0.109694358009872,0.913550384256825,629
"SCT","animal28",20,0.5,"8",760,0.0621519167880271,FALSE,0.109694358009872,0.913550384256825,1857
"SCT","animal28",20,0.5,"9",466,-0.0204990635456378,FALSE,0.109694358009872,0.913550384256825,276
"SCT","animal28",20,0.5,"10",421,-0.0255243729879681,FALSE,0.109694358009872,0.913550384256825,15
"SCT","animal28",20,0.5,"11",312,0.277319093348398,FALSE,0.109694358009872,0.913550384256825,1054
"SCT","animal28",20,0.5,"12",57,0.0631660569498117,TRUE,0.109694358009872,0.913550384256825,281
"SCT","animal25",20,0.75,"0",1744,NA,FALSE,0.117041309802212,0.90041788246021,162
"SCT","animal25",20,0.75,"1",1565,0.0986976855454085,FALSE,0.117041309802212,0.90041788246021,2897
"SCT","animal25",20,0.75,"2",871,0.0496995324727022,FALSE,0.117041309802212,0.90041788246021,14
"SCT","animal25",20,0.75,"3",669,0.219559276938229,FALSE,0.117041309802212,0.90041788246021,1038
"SCT","animal25",20,0.75,"4",635,0.0363710782719367,FALSE,0.117041309802212,0.90041788246021,988
"SCT","animal25",20,0.75,"5",634,0.173033733281635,FALSE,0.117041309802212,0.90041788246021,582
"SCT","animal25",20,0.75,"6",569,0.185935401170793,FALSE,0.117041309802212,0.90041788246021,1542
"SCT","animal25",20,0.75,"7",319,0.0138254175657243,FALSE,0.117041309802212,0.90041788246021,625
"SCT","animal25",20,0.75,"8",318,0.228057332820615,FALSE,0.117041309802212,0.90041788246021,1198
"SCT","animal25",20,0.75,"9",262,0.091742871535862,FALSE,0.117041309802212,0.90041788246021,185
"SCT","animal25",20,0.75,"10",258,0.209113073915411,FALSE,0.117041309802212,0.90041788246021,367
"SCT","animal25",20,0.75,"11",213,0.0845363833478595,FALSE,0.117041309802212,0.90041788246021,1064
"SCT","animal25",20,0.75,"12",145,0.316320577124624,FALSE,0.117041309802212,0.90041788246021,1606
"SCT","animal25",20,0.75,"13",140,-0.0689085511125064,FALSE,0.117041309802212,0.90041788246021,2510
"SCT","animal25",20,0.75,"14",61,0.122700266196445,TRUE,0.117041309802212,0.90041788246021,867
"SCT","animal25",20,0.75,"15",49,0.188167100276975,TRUE,0.117041309802212,0.90041788246021,210
"SCT","animal25",20,0.75,"16",42,0.0886499445114583,TRUE,0.117041309802212,0.90041788246021,504
"SCT","animal25",20,0.75,"17",23,0.23031049402703,TRUE,0.117041309802212,0.90041788246021,359
"SCT","animal26",20,0.75,"0",856,NA,FALSE,0.168537914491311,0.891478012218742,1394
"SCT","animal26",20,0.75,"1",609,0.138844154977077,FALSE,0.168537914491311,0.891478012218742,167
"SCT","animal26",20,0.75,"2",523,0.169102795157955,FALSE,0.168537914491311,0.891478012218742,293
"SCT","animal26",20,0.75,"3",510,0.263568848428732,FALSE,0.168537914491311,0.891478012218742,2117
"SCT","animal26",20,0.75,"4",447,0.160600536283315,FALSE,0.168537914491311,0.891478012218742,770
"SCT","animal26",20,0.75,"5",392,-0.012286119684795,FALSE,0.168537914491311,0.891478012218742,734
"SCT","animal26",20,0.75,"6",235,0.287874846764003,FALSE,0.168537914491311,0.891478012218742,648
"SCT","animal26",20,0.75,"7",205,0.102238631630683,FALSE,0.168537914491311,0.891478012218742,934
"SCT","animal26",20,0.75,"8",191,0.0541872072033589,FALSE,0.168537914491311,0.891478012218742,257
"SCT","animal26",20,0.75,"9",146,0.366356285105439,FALSE,0.168537914491311,0.891478012218742,2220
"SCT","animal26",20,0.75,"10",68,0.146408220014932,TRUE,0.168537914491311,0.891478012218742,1049
"SCT","animal26",20,0.75,"11",41,0.334284349284654,TRUE,0.168537914491311,0.891478012218742,347
"SCT","animal26",20,0.75,"12",12,0.213044875508813,TRUE,0.168537914491311,0.891478012218742,1315
"SCT","animal27",20,0.75,"0",1452,NA,FALSE,0.0881345537346227,0.862023797375189,24
"SCT","animal27",20,0.75,"1",1290,0.196492148759242,FALSE,0.0881345537346227,0.862023797375189,1146
"SCT","animal27",20,0.75,"2",916,0.0779305809820241,FALSE,0.0881345537346227,0.862023797375189,25
"SCT","animal27",20,0.75,"3",550,-0.0228453675876733,FALSE,0.0881345537346227,0.862023797375189,43
"SCT","animal27",20,0.75,"4",354,0.0433143461890152,FALSE,0.0881345537346227,0.862023797375189,993
"SCT","animal27",20,0.75,"5",334,0.0120976136424082,FALSE,0.0881345537346227,0.862023797375189,349
"SCT","animal27",20,0.75,"6",275,0.0285261031486623,FALSE,0.0881345537346227,0.862023797375189,148
"SCT","animal27",20,0.75,"7",166,0.0147953404473954,FALSE,0.0881345537346227,0.862023797375189,1067
"SCT","animal27",20,0.75,"8",154,0.00988798884246293,FALSE,0.0881345537346227,0.862023797375189,276
"SCT","animal27",20,0.75,"9",151,0.101293203573107,FALSE,0.0881345537346227,0.862023797375189,766
"SCT","animal27",20,0.75,"10",112,0.340557722622885,FALSE,0.0881345537346227,0.862023797375189,142
"SCT","animal27",20,0.75,"11",69,0.197780746207386,TRUE,0.0881345537346227,0.862023797375189,782
"SCT","animal27",20,0.75,"12",35,-0.00368033542931277,TRUE,0.0881345537346227,0.862023797375189,453
"SCT","animal27",20,0.75,"13",29,0.224259420602706,TRUE,0.0881345537346227,0.862023797375189,NA
"SCT","animal28",20,0.75,"0",2379,NA,FALSE,0.108657931819359,0.913550384256825,414
"SCT","animal28",20,0.75,"1",2225,0.256165109457369,FALSE,0.108657931819359,0.913550384256825,2458
"SCT","animal28",20,0.75,"2",1831,0.0578681558686408,FALSE,0.108657931819359,0.913550384256825,264
"SCT","animal28",20,0.75,"3",1769,0.0882703732275965,FALSE,0.108657931819359,0.913550384256825,671
"SCT","animal28",20,0.75,"4",1743,0.0944624028082262,FALSE,0.108657931819359,0.913550384256825,2234
"SCT","animal28",20,0.75,"5",1554,0.150681414764286,FALSE,0.108657931819359,0.913550384256825,906
"SCT","animal28",20,0.75,"6",1410,0.0117307143062219,FALSE,0.108657931819359,0.913550384256825,109
"SCT","animal28",20,0.75,"7",1215,0.377292152036631,FALSE,0.108657931819359,0.913550384256825,771
"SCT","animal28",20,0.75,"8",1207,0.0146028399434357,FALSE,0.108657931819359,0.913550384256825,635
"SCT","animal28",20,0.75,"9",939,0.144828329308992,FALSE,0.108657931819359,0.913550384256825,3113
"SCT","animal28",20,0.75,"10",852,0.0845821353409828,FALSE,0.108657931819359,0.913550384256825,275
"SCT","animal28",20,0.75,"11",764,-0.0413414552492604,FALSE,0.108657931819359,0.913550384256825,14
"SCT","animal28",20,0.75,"12",536,-0.0865008800959741,FALSE,0.108657931819359,0.913550384256825,1442
"SCT","animal28",20,0.75,"13",461,0.0881348857927494,FALSE,0.108657931819359,0.913550384256825,2255
"SCT","animal28",20,0.75,"14",335,-0.0262202614586801,FALSE,0.108657931819359,0.913550384256825,1034
"SCT","animal28",20,0.75,"15",57,0.0137568410492082,TRUE,0.108657931819359,0.913550384256825,283
"SCT","animal25",25,0.25,"0",4306,NA,FALSE,0.145884674975854,0.953286475240228,1054
"SCT","animal25",25,0.25,"1",890,0.123231099507051,FALSE,0.145884674975854,0.953286475240228,373
"SCT","animal25",25,0.25,"2",712,0.0222182158711597,FALSE,0.145884674975854,0.953286475240228,14
"SCT","animal25",25,0.25,"3",643,0.285281980201322,FALSE,0.145884674975854,0.953286475240228,1045
"SCT","animal25",25,0.25,"4",623,0.209678926689963,FALSE,0.145884674975854,0.953286475240228,988
"SCT","animal25",25,0.25,"5",578,0.212000693424261,FALSE,0.145884674975854,0.953286475240228,940
"SCT","animal25",25,0.25,"6",265,0.0641283090520604,FALSE,0.145884674975854,0.953286475240228,1780
"SCT","animal25",25,0.25,"7",212,0.222432758678215,FALSE,0.145884674975854,0.953286475240228,367
"SCT","animal25",25,0.25,"8",112,0.33030460133216,FALSE,0.145884674975854,0.953286475240228,1809
"SCT","animal25",25,0.25,"9",64,0.108020436001046,TRUE,0.145884674975854,0.953286475240228,294
"SCT","animal25",25,0.25,"10",46,0.169915512403591,TRUE,0.145884674975854,0.953286475240228,2686
"SCT","animal25",25,0.25,"11",43,0.149459441196005,TRUE,0.145884674975854,0.953286475240228,146
"SCT","animal25",25,0.25,"12",23,0.217993407053931,TRUE,0.145884674975854,0.953286475240228,NA
"SCT","animal26",25,0.25,"0",904,NA,FALSE,0.14638875784182,0.94816266343302,1487
"SCT","animal26",25,0.25,"1",635,0.189455747523604,FALSE,0.14638875784182,0.94816266343302,686
"SCT","animal26",25,0.25,"2",586,0.0754230218139237,FALSE,0.14638875784182,0.94816266343302,913
"SCT","animal26",25,0.25,"3",521,-0.0294141696304951,FALSE,0.14638875784182,0.94816266343302,167
"SCT","animal26",25,0.25,"4",481,0.310027346881717,FALSE,0.14638875784182,0.94816266343302,2106
"SCT","animal26",25,0.25,"5",447,0.180518981240161,FALSE,0.14638875784182,0.94816266343302,901
"SCT","animal26",25,0.25,"6",392,-0.0427960678920793,FALSE,0.14638875784182,0.94816266343302,745
"SCT","animal26",25,0.25,"7",192,0.2937829686502,FALSE,0.14638875784182,0.94816266343302,261
"SCT","animal26",25,0.25,"8",77,0.371987439162454,TRUE,0.14638875784182,0.94816266343302,338
"SCT","animal27",25,0.25,"0",2324,NA,FALSE,0.150902540117458,0.932451197431668,6
"SCT","animal27",25,0.25,"1",1543,0.329693769957453,FALSE,0.150902540117458,0.932451197431668,1146
"SCT","animal27",25,0.25,"2",977,0.0775617850324419,FALSE,0.150902540117458,0.932451197431668,223
"SCT","animal27",25,0.25,"3",381,-0.0907053467549818,FALSE,0.150902540117458,0.932451197431668,423
"SCT","animal27",25,0.25,"4",275,0.00750718137227643,FALSE,0.150902540117458,0.932451197431668,148
"SCT","animal27",25,0.25,"5",151,0.0574575609295465,FALSE,0.150902540117458,0.932451197431668,276
"SCT","animal27",25,0.25,"6",140,0.328773765272118,FALSE,0.150902540117458,0.932451197431668,714
"SCT","animal27",25,0.25,"7",67,0.0599410390132781,TRUE,0.150902540117458,0.932451197431668,145
"SCT","animal27",25,0.25,"8",29,0.0154736384131456,TRUE,0.150902540117458,0.932451197431668,453
"SCT","animal28",25,0.25,"0",5658,NA,FALSE,0.0878090408644497,0.959634199904262,1191
"SCT","animal28",25,0.25,"1",3177,0.0666708962974991,FALSE,0.0878090408644497,0.959634199904262,301
"SCT","animal28",25,0.25,"2",2626,0.186189867431686,FALSE,0.0878090408644497,0.959634199904262,448
"SCT","animal28",25,0.25,"3",1964,0.0616450208109747,FALSE,0.0878090408644497,0.959634199904262,2240
"SCT","animal28",25,0.25,"4",1842,-0.0248945429296716,FALSE,0.0878090408644497,0.959634199904262,1041
"SCT","animal28",25,0.25,"5",1550,0.109833040444505,FALSE,0.0878090408644497,0.959634199904262,741
"SCT","animal28",25,0.25,"6",1226,0.0731656608983098,FALSE,0.0878090408644497,0.959634199904262,544
"SCT","animal28",25,0.25,"7",678,0.161483715025161,FALSE,0.0878090408644497,0.959634199904262,1850
"SCT","animal28",25,0.25,"8",528,-0.0780854042147767,FALSE,0.0878090408644497,0.959634199904262,270
"SCT","animal28",25,0.25,"9",28,0.258613996282447,TRUE,0.0878090408644497,0.959634199904262,15
"SCT","animal25",25,0.5,"0",2177,NA,FALSE,0.115314244042766,0.953286475240228,170
"SCT","animal25",25,0.5,"1",2133,0.14339812386456,FALSE,0.115314244042766,0.953286475240228,2935
"SCT","animal25",25,0.5,"2",692,0.0713339350063691,FALSE,0.115314244042766,0.953286475240228,14
"SCT","animal25",25,0.5,"3",644,0.0484942620531102,FALSE,0.115314244042766,0.953286475240228,1039
"SCT","animal25",25,0.5,"4",622,0.156965871624541,FALSE,0.115314244042766,0.953286475240228,988
"SCT","animal25",25,0.5,"5",569,0.161359083416771,FALSE,0.115314244042766,0.953286475240228,699
"SCT","animal25",25,0.5,"6",317,0.00445669277862695,FALSE,0.115314244042766,0.953286475240228,195
"SCT","animal25",25,0.5,"7",312,0.210893507428668,FALSE,0.115314244042766,0.953286475240228,675
"SCT","animal25",25,0.5,"8",266,0.0911741891426925,FALSE,0.115314244042766,0.953286475240228,1780
"SCT","animal25",25,0.5,"9",264,0.186814201851733,FALSE,0.115314244042766,0.953286475240228,1177
"SCT","animal25",25,0.5,"10",212,0.0655686773773011,FALSE,0.115314244042766,0.953286475240228,367
"SCT","animal25",25,0.5,"11",115,0.300658668426416,FALSE,0.115314244042766,0.953286475240228,1716
"SCT","animal25",25,0.5,"12",64,0.0587410552273417,TRUE,0.115314244042766,0.953286475240228,294
"SCT","animal25",25,0.5,"13",46,0.157519511418567,TRUE,0.115314244042766,0.953286475240228,2686
"SCT","animal25",25,0.5,"14",43,0.0810925806637459,TRUE,0.115314244042766,0.953286475240228,436
"SCT","animal25",25,0.5,"15",23,0.204881024541382,TRUE,0.115314244042766,0.953286475240228,146
"SCT","animal25",25,0.5,"16",18,0.731067252601469,TRUE,0.115314244042766,0.953286475240228,NA
"SCT","animal26",25,0.5,"0",903,NA,FALSE,0.14602510142562,0.94816266343302,1487
"SCT","animal26",25,0.5,"1",616,0.144532179042388,FALSE,0.14602510142562,0.94816266343302,686
"SCT","animal26",25,0.5,"2",586,0.13220610541718,FALSE,0.14602510142562,0.94816266343302,913
"SCT","animal26",25,0.5,"3",522,-0.0353079411610304,FALSE,0.14602510142562,0.94816266343302,167
"SCT","animal26",25,0.5,"4",500,0.257611592459256,FALSE,0.14602510142562,0.94816266343302,2106
"SCT","animal26",25,0.5,"5",392,0.163144364889535,FALSE,0.14602510142562,0.94816266343302,745
"SCT","animal26",25,0.5,"6",246,0.276693552873214,FALSE,0.14602510142562,0.94816266343302,648
"SCT","animal26",25,0.5,"7",200,0.0766144452104616,FALSE,0.14602510142562,0.94816266343302,934
"SCT","animal26",25,0.5,"8",192,0.0825806317032306,FALSE,0.14602510142562,0.94816266343302,257
"SCT","animal26",25,0.5,"9",78,0.351737200091225,TRUE,0.14602510142562,0.94816266343302,338
"SCT","animal27",25,0.5,"0",2111,NA,FALSE,0.0882006132140622,0.932451197431668,6
"SCT","animal27",25,0.5,"1",1505,0.160383647739451,FALSE,0.0882006132140622,0.932451197431668,1128
"SCT","animal27",25,0.5,"2",573,0.0584634586686544,FALSE,0.0882006132140622,0.932451197431668,43
"SCT","animal27",25,0.5,"3",451,0.0683033894220361,FALSE,0.0882006132140622,0.932451197431668,418
"SCT","animal27",25,0.5,"4",421,-0.0313220286099051,FALSE,0.0882006132140622,0.932451197431668,979
"SCT","animal27",25,0.5,"5",279,-0.0285346306978006,FALSE,0.0882006132140622,0.932451197431668,149
"SCT","animal27",25,0.5,"6",170,0.0222129802883514,FALSE,0.0882006132140622,0.932451197431668,276
"SCT","animal27",25,0.5,"7",151,-0.00990797810605113,FALSE,0.0882006132140622,0.932451197431668,755
"SCT","animal27",25,0.5,"8",130,0.322640998976765,FALSE,0.0882006132140622,0.932451197431668,142
"SCT","animal27",25,0.5,"9",67,0.0979101276578457,TRUE,0.0882006132140622,0.932451197431668,453
"SCT","animal27",25,0.5,"10",29,0.0062643806379738,TRUE,0.0882006132140622,0.932451197431668,NA
"SCT","animal28",25,0.5,"0",3185,NA,FALSE,0.103105086116771,0.959634199904262,2747
"SCT","animal28",25,0.5,"1",2834,0.18458490582443,FALSE,0.103105086116771,0.959634199904262,300
"SCT","animal28",25,0.5,"2",2690,0.227502012736191,FALSE,0.103105086116771,0.959634199904262,413
"SCT","animal28",25,0.5,"3",2668,0.0351039455855695,FALSE,0.103105086116771,0.959634199904262,265
"SCT","animal28",25,0.5,"4",1839,0.0250333118398666,FALSE,0.103105086116771,0.959634199904262,2238
"SCT","animal28",25,0.5,"5",1542,0.100401951691683,FALSE,0.103105086116771,0.959634199904262,911
"SCT","animal28",25,0.5,"6",1204,0.0324041717035846,FALSE,0.103105086116771,0.959634199904262,771
"SCT","animal28",25,0.5,"7",1197,0.0543012027432531,FALSE,0.103105086116771,0.959634199904262,629
"SCT","animal28",25,0.5,"8",750,0.139904453228533,FALSE,0.103105086116771,0.959634199904262,1857
"SCT","animal28",25,0.5,"9",530,-0.00554517848866051,FALSE,0.103105086116771,0.959634199904262,276
"SCT","animal28",25,0.5,"10",465,0.221816327990859,FALSE,0.103105086116771,0.959634199904262,15
"SCT","animal28",25,0.5,"11",307,-0.0271023799844731,FALSE,0.103105086116771,0.959634199904262,1054
"SCT","animal28",25,0.5,"12",66,0.0715057467793409,TRUE,0.103105086116771,0.959634199904262,281
"SCT","animal25",25,0.75,"0",2120,NA,FALSE,0.11687351236131,0.953286475240228,162
"SCT","animal25",25,0.75,"1",1917,0.142918291036847,FALSE,0.11687351236131,0.953286475240228,2897
"SCT","animal25",25,0.75,"2",696,0.0830133734066128,FALSE,0.11687351236131,0.953286475240228,14
"SCT","animal25",25,0.75,"3",623,0.0469459580833118,FALSE,0.11687351236131,0.953286475240228,1038
"SCT","animal25",25,0.75,"4",603,0.153788167530708,FALSE,0.11687351236131,0.953286475240228,988
"SCT","animal25",25,0.75,"5",473,0.163287584152663,FALSE,0.11687351236131,0.953286475240228,582
"SCT","animal25",25,0.75,"6",322,0.0583975667548605,FALSE,0.11687351236131,0.953286475240228,1542
"SCT","animal25",25,0.75,"7",313,0.185225084390736,FALSE,0.11687351236131,0.953286475240228,625
"SCT","animal25",25,0.75,"8",268,0.086367691023659,FALSE,0.11687351236131,0.953286475240228,1198
"SCT","animal25",25,0.75,"9",264,0.172513129245968,FALSE,0.11687351236131,0.953286475240228,185
"SCT","animal25",25,0.75,"10",212,0.0644080885426828,FALSE,0.11687351236131,0.953286475240228,367
"SCT","animal25",25,0.75,"11",193,0.293345619507145,FALSE,0.11687351236131,0.953286475240228,1064
"SCT","animal25",25,0.75,"12",134,0.0246493564067936,FALSE,0.11687351236131,0.953286475240228,1606
"SCT","animal25",25,0.75,"13",126,-0.0106810588676794,FALSE,0.11687351236131,0.953286475240228,2510
"SCT","animal25",25,0.75,"14",64,0.0138514738730426,TRUE,0.11687351236131,0.953286475240228,867
